item_id_A,item_id_B
2387847,104086
2387861,96496
2387877,953756
2387894,89172
2387896,1092032
2387901,951713
2387902,952689
2387912,1086132
2387917,952357
2391524,99327
2391526,102222
2391527,96997
2391528,103932
2391658,87600
2391660,101623
2391662,97130
2391665,98442
2391667,98442
2391672,101135
2391676,101919
2391701,97154
2391705,104995
2391721,1089499
2391770,952805
2391771,953699
2391782,96864
2391791,98202
2391810,98115
2391855,949638
2391856,1089655
2391859,108634
2391869,113672
2391887,950672
2391892,107498
2391894,114034
2391931,950458
2391938,112744
2391944,948953
2391970,106105
2391978,949265
2391980,1088558
2391982,106047
2391986,110926
2391987,106056
2391990,949265
2391993,948303
2391999,949265
2392002,110926
2392003,110926
2392007,949276
2392041,948303
2392134,106705
2392189,113001
2392223,109773
2392236,110479
2392260,950492
2392389,105176
2392463,96200
2392467,95498
2392468,102901
2392477,96617
2392478,105350
2392480,103954
2392485,103176
2392487,96034
2392491,105444
2392510,1703649
2392515,1703649
2392522,98894
2392540,96016
2392541,102169
2392557,102714
2392558,98648
2392562,102169
2392563,96848
2392564,98648
2392570,98490
2392577,101895
2392605,97116
2392607,98442
2392627,2683986
2392628,2683985
2392629,2045766
2392688,101623
2392705,105142
2392722,105200
2392743,105200
2392765,1952574
2392775,91782
2392780,954926
2392796,87866
2392802,958529
2392810,1091020
2392828,87911
2392833,1088718
2392838,1084880
2392839,958529
2392841,1882663
2392860,104331
2392876,2683682
2392890,102922
2392913,98068
2392957,102316
2392965,1726451
2392968,105514
2392969,101718
2392970,97497
2392974,101350
2392978,92611
2392982,101135
2393011,97999
2393013,953538
2393038,108682
2393049,1089562
2393080,113528
2393097,111505
2393118,949276
2393121,109194
2393124,108592
2393129,108429
2393165,102637
2393166,102200
2393167,107101
2393172,109901
2393176,105722
2393200,1163192
2393210,96212
2393222,2685797
2393225,1083161
2393227,958114
2393239,2146615
2393241,102221
2393246,2682215
2393247,2683790
2393252,103409
2393254,101750
2393258,97701
2393261,102714
2393285,101865
2393289,91725
2393294,1083522
2393295,87656
2393300,91734
2393324,2025364
2393335,1084888
2393367,102445
2671009,950303
2671022,948303
2671023,948303
2671025,112430
2671026,112432
2671028,112432
2671045,106052
2671058,109896
2671062,106116
2671096,95498
2671098,96618
2671102,104688
2671112,96940
2671123,1091406
2671137,951433
2671148,950695
2671158,97109
2671159,95944
2671160,95931
2671162,1333716
2671176,953917
2671179,101900
2671201,2685928
2671205,952953
2671219,952026
2671221,2144552
2671267,96600
2671272,958171
2671275,98490
2671279,98475
2671280,103728
2671282,96954
2671285,97701
2671296,97238
2671302,100389
2671311,98490
2671312,102169
2671324,98648
2671335,98477
2671348,952611
2671349,1953524
2671361,952588
2671362,952588
2672910,2045767
2672923,953293
2672933,100604
2672965,1088141
2673024,954611
2673122,1089234
2673181,1090445
2673182,2683899
2673183,2683899
2673184,2683899
2673205,98006
2673224,953328
2673231,95516
2673255,953875
2673262,952440
2673265,97497
2673270,1083173
2673277,1083187
2673286,2684302
2673295,92736
2673315,101578
2673316,101047
2673320,955079
2673325,953793
2673374,102254
2673387,115679
2673388,114514
2673600,951660
2673649,113023
2673666,108636
2673681,109260
2673703,95441
2673707,92592
2673710,91768
2673715,91768
2673728,92839
2673730,92735
2673736,101497
2673737,101993
2673758,2684694
2673951,948992
2673956,113785
2674058,108153
2674085,113494
2674272,949265
2674297,95754
2674327,100486
2674420,948988
2674425,110964
2674555,114431
2674619,950087
2674621,106836
2674622,111484
2674685,958194
2674692,1884048
2674704,951713
2674706,1087073
2674720,948294
2674727,114198
2674728,106847
2674753,2685082
2674756,954830
2674849,94069
2674850,103005
2675698,101045
2675728,100692
2675734,1085146
2675742,102950
2678391,109388
2678451,103663
2678466,100933
2678468,96291
2678475,1092125
2678483,91802
2678510,111072
2678520,115638
2678526,110822
2678569,98018
2678605,103017
2678606,103017
2678614,1086579
2678622,102873
2678638,101778
2678657,96839
2678662,96839
2678671,102687
2678673,97193
2678677,95882
2678680,99572
2678682,105794
2678689,105929
2678701,100667
2678715,103608
2678716,96741
2678718,105983
2678737,2685899
2678756,98487
2678758,102714
2678774,958523
2678775,958114
2678776,102875
2678780,958523
2678783,98490
2678784,98490
2678796,105930
2678810,100470
2678818,99795
2678858,956407
2678898,99503
2678914,98682
2678916,96720
2678941,100907
2678944,99007
2678966,108241
2679000,948836
2679002,114998
2679025,107983
2679059,106701
2679115,108293
2679130,948989
2679218,113481
2679249,948972
2679263,96959
2679335,1864949
2679343,105490
2679345,101749
2679375,1084906
2680518,115735
2680521,113678
2680522,949058
2680534,949265
2680548,111215
2680570,111363
2680586,2682599
2680590,1086937
2680701,1872704
2680769,111775
2680847,93650
2682043,100076
2682072,948303
2682073,948303
2682080,112440
2682085,106072
2682114,106044
2682133,1088543
2682677,112399
2682826,104140
2682830,110924
2682839,96959
2682855,103437
2682859,96930
2682866,96839
2682874,103608
2682886,96335
2682896,102873
2682909,102873
2682910,96930
2682914,96839
2682922,95566
2682940,953607
2682952,2031049
2682957,103904
2682982,98931
2682999,953517
2683002,102875
2683010,101696
2683011,102701
2683020,2683906
2683027,98475
2683030,102183
2683031,95577
2683034,103474
2683036,100027
2683047,98475
2683049,98487
2683056,958088
2683058,98490
2683063,97076
2683065,98490
2683066,98490
2683068,97076
2683089,951886
2683115,1087549
2683121,92602
2685727,2683965
2686033,2683680
2686042,1089531
2686043,1089528
2708035,953875
2708038,104976
2708088,107180
2708091,115499
2708145,951188
2708148,1090489
2708151,111941
2708179,115569
2708228,115594
2708233,103572
2708236,2685934
2708251,98475
2708252,951886
2708257,1859128
2708266,102212
2708275,1084639
2708276,105970
2708299,1086162
2708302,102013
2708306,96230
2708532,108151
2708573,113470
2709440,953216
2747564,110926
2747587,106570
2747595,948971
2747628,115428
2747632,110708
2747681,113108
2747737,101631
2747741,1953528
2747751,98648
2747756,103135
2747760,105962
2747761,100362
2747775,92325
2747779,2682258
2747787,104840
2747794,98068
2747842,1090403
2747865,1089477
2747869,96964
2747875,100165
2747939,106530
2747964,114805
2747990,1090050
2747998,111297
2748009,949638
2748036,112764
2748056,2685682
2748057,2685683
2748061,106472
2748065,113722
2748069,949332
2748071,114829
2748073,949404
2748094,948386
2748105,106260
2748115,107518
2748117,112111
2748120,108567
2748148,951291
2748153,951291
2748162,948303
2748193,102217
2748200,1091021
2748206,96280
2748215,952532
2748219,97318
2748220,96940
2748221,99459
2748230,104140
2748234,95477
2748241,105982
2748246,101910
2748263,106661
2748274,96372
2748290,98581
2748302,2683865
2748341,100389
2748343,102678
2748344,951886
2748366,93538
2748371,953005
2748408,99639
2748418,1086659
2748421,954605
2748423,1086653
2748434,101163
2748437,1086655
2748438,1091533
2748440,1086653
2748442,954605
2748447,1086659
2748456,92849
2748458,93150
2748467,95124
2748468,93538
2748470,93458
2748473,93323
2748479,2139100
2748480,2139109
2748481,2139101
2748496,99165
2748506,94896
2748522,104280
2748525,94918
2748539,2039740
2748541,2039737
2748558,99466
2748579,97804
2748603,1890173
2748610,948880
2748617,952527
2748621,951664
2748677,91321
2748886,949293
2748912,111386
2748932,111485
2748935,111223
2748937,111524
2748938,115142
2748940,108471
2748941,948881
2748943,111481
2748947,2039732
2748968,113951
2749087,950290
2749117,100261
2749139,102292
2749195,98782
2749197,951660
2749233,98209
2749235,96359
2749245,104638
2749276,97618
2749293,1089503
2749302,953765
2749357,94857
2749421,955530
2749426,104911
2749428,95687
2749438,2684960
2749444,91442
2749468,110595
2749473,107046
2749480,948996
2749548,949265
2749561,110918
2749567,108593
2749587,949265
2749620,113667
2749628,109958
2749674,1895459
2749675,107212
2749717,950703
2749743,1716261
2749846,99057
2749869,948303
2749902,109896
2749926,102058
2749932,95428
2749937,96216
2749945,103608
2749947,103637
2749949,103437
2749955,96839
2749971,104067
2749974,104476
2749989,1089649
2749992,2685791
2749996,105982
2750002,1703575
2750015,96954
2750044,96204
2750052,1852812
2750064,954965
2750065,954966
2750067,954966
2750073,958624
2750075,94039
2750094,1084730
2750111,1084709
2750137,96496
2750269,105983
2750514,91318
2750515,91684
2750532,2025644
2750550,113398
2750572,950178
2750578,2685504
2750579,2685498
2750580,2685502
2750607,956622
2750637,951113
2750694,97855
2750697,99610
2750711,109749
2750777,112744
2750801,107451
2750846,106146
2750851,949265
2750852,948303
2750855,949265
2750863,110926
2750889,114341
2750980,108910
2751007,110992
2751022,2685967
2751024,103652
2751030,96637
2751065,104414
2751085,98072
2751147,87563
2751162,96522
2751186,92106
2751228,94896
2751231,96363
2751235,1875950
2751244,952599
2751336,107180
2751344,949409
2751422,107169
2751495,97076
2751498,103728
2751507,102678
2751509,97701
2751515,952989
2751517,100389
2751519,101696
2751534,97117
2751535,97085
2751541,95966
2751544,2684599
2751550,100056
2751612,104089
2751616,95459
2751675,2684559
2751694,1091922
2751703,88987
2751708,957304
2751728,949602
2753213,114401
2753286,107226
2753307,110479
2753527,112477
2753530,109735
2753534,107035
2753614,103437
2753615,95882
2753624,1086572
2753632,97193
2753644,103723
2753680,101221
2753681,956841
2753696,953926
2753711,2682600
2753735,100880
2753736,98490
2753737,100880
2753763,93067
2753770,955022
2753771,91751
2753910,954184
2753912,2044949
2753913,92847
2753920,97123
2753933,952000
2753940,2145228
2753963,1719501
2753967,100989
2753985,95754
2753998,1083263
2754110,1090537
2754239,103267
2754292,95425
2754323,95441
2754337,1087842
2754347,103022
2754398,2685405
2754403,2685410
2754407,2685545
2754408,2685615
2754422,949150
2754438,950631
2754451,106073
2754467,115225
2754484,115225
2754668,948642
2754684,107157
2755012,92107
2755021,101696
2755022,952651
2755023,102046
2755024,102169
2755027,102714
2755028,2682248
2755036,1715341
2755038,951886
2755042,1089325
2755079,953738
2755084,2139117
2755100,1092013
2755118,97804
2755588,90782
2755929,1087816
2755931,88967
2755949,1089926
2755951,959384
2755952,959383
2755956,90026
2755957,89528
2755958,90172
2755959,955363
2755992,1090724
2755997,1091850
2756001,90958
2756009,958313
2756013,101904
2756031,90958
2756033,90566
2756036,1091890
2756039,90571
2756058,90395
2756126,97943
2756146,101367
2756210,99622
2756316,107152
2756319,107260
2756339,948292
2756366,1088581
2756369,948303
2756402,948303
2756532,109422
2756557,950969
2756588,97076
2756589,958499
2756590,105096
2756592,105096
2756594,98490
2756600,98478
2756616,2027764
2756655,91623
2756662,101773
2756725,948972
2756870,113345
2756880,107413
2756884,952397
2756887,99498
2756903,104095
2756915,105750
2756932,97266
2756950,103316
2756961,95071
2756987,2125186
2757060,2682256
2757070,97739
2757091,1720965
2757094,952872
2757107,88596
2757134,1088519
2757194,96282
2757204,955661
2757236,101893
2757240,951817
2757241,951857
2757246,2141283
2757293,91216
2757418,92634
2757429,953465
2757484,112651
2757489,110926
2757499,1088595
2757546,949682
2757553,950424
2757655,103682
2757684,1871386
2757742,959548
2757752,1090883
2757760,106105
2757777,951436
2757782,949265
2757808,106186
2757810,949093
2757811,949093
2757813,1090891
2757828,951112
2757967,103663
2757968,104125
2757979,95616
2757989,100880
2757992,98490
2757997,98490
2758005,953856
2758892,2139103
2758896,94670
2758913,2015008
2758920,2683899
2758950,105983
2758956,1857095
2758975,87568
2759009,2682650
2759012,2684893
2759015,2684938
2759029,1089754
2759035,103020
2759078,1090853
2759119,104661
2759124,1871383
2759141,91705
2759154,101892
2759161,101885
2759184,1090755
2759198,1089857
2759208,950657
2759314,112840
2760172,97702
2760174,97076
2760175,98490
2760176,98490
2760182,95865
2760202,105547
2760204,92077
2760217,958155
2760223,2136675
2769505,103749
2769523,109266
2769533,107831
2769573,111111
2770115,102404
2770116,953893
2770118,953894
2772075,106605
2772079,950822
2772134,105143
2772151,1083250
2772172,103438
2772173,103456
2772174,103017
2772180,103415
2772217,1089357
2772254,101298
2772269,91464
2772301,101172
2772304,956100
2772312,2159815
2772322,109849
2772349,951260
2772482,109285
2772488,951073
2772505,112247
2772512,107932
2772555,2034263
2772556,96672
2772608,113785
2772668,115594
2772690,103879
2772741,948303
2772747,950361
2772748,948303
2772763,949093
2772793,948991
2773090,98071
2773147,2128534
2773153,96839
2773156,951709
2773167,2031049
2773168,103973
2773171,96839
2773174,97193
2773175,103437
2773178,95628
2773179,96839
2773182,103637
2773184,99572
2773191,103437
2773226,97117
2773231,96954
2773238,98490
2773239,105958
2773241,98490
2773248,105096
2773250,104912
2773276,2045765
2773322,2683901
2773324,103618
2773360,101682
2773371,88402
2773372,97935
2773379,98793
2773541,1089619
2774568,97701
2774570,105156
2774575,2156677
2774599,1092019
2774607,1084747
